seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,du_selected
0,False,0.564420053786764,0.3291130614015229,-0.08064154656022093,1.2094816541337488,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.7712150964772855}",{},"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 15, 19, 20, 24, 26, 27, 34, 38, 41, 45]"
1,False,-0.1852566548569264,0.3131452544431456,-0.7990213535654919,0.428508043851639,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.81407069952411}",{},"[0, 1, 2, 3, 4, 5, 8, 13, 14, 18, 22, 24, 26, 30, 32, 36, 37, 42, 47]"
2,False,0.9089677949563487,0.3660988900668078,0.19141397042540542,1.626521619487292,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('log', 2, None)]",[],"[('log', 2, None)]",[],"{('log', 2, None): -4.839679724897911}",{},"[0, 2, 3, 4, 8, 9, 12, 13, 16, 18, 20, 23, 24, 26, 32, 35, 39, 41, 43, 48]"
3,False,0.4389664530829256,0.21559630867019985,0.016397688089333895,0.8615352180765172,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 5.375535468723893, ('int', 3, 4): 3.0581160556421314}",{},"[0, 1, 2, 3, 4, 9, 12, 14, 16, 17, 18, 19, 22, 33, 35, 36, 38, 48, 49]"
4,False,0.3362813300155816,0.3110813467446907,-0.27343810960401216,0.9460007696351753,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.855709373170162}",{},"[0, 1, 2, 3, 4, 8, 11, 18, 25, 26, 27, 31, 33, 38, 41, 44, 45, 47, 49]"
5,False,0.5577368915140996,0.14135774223163766,0.28067571674008973,0.8347980662881094,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.980345612412219, ('log', 2, None): -5.213038837065587}",{},"[0, 1, 2, 3, 5, 9, 14, 18, 24, 29, 33, 37, 38, 41, 44, 45]"
6,False,0.5072025080547505,0.04336620769573771,0.4222047409711046,0.5922002751383965,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]",[],"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.9688677153478995, ('int', 3, 4): 2.956179194080782, ('log', 2, None): -4.968605836091258}",{},"[0, 1, 2, 3, 4, 5, 7, 11, 18, 20, 22, 33, 36, 37, 38, 41, 42, 44, 45]"
7,False,0.5601462256496446,0.04729584641824678,0.4674463666698809,0.6528460846294082,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]",[],"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.014135603024406, ('int', 3, 4): 2.997133179825843, ('log', 2, None): -4.974515604397748}",{},"[0, 1, 2, 3, 4, 5, 6, 7, 21, 22, 25, 27, 32, 38, 40, 43, 44, 48]"
8,False,0.4918344965954266,0.046927982781351275,0.3998556503439781,0.5838133428468751,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]",[],"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.005280000113617, ('int', 3, 4): 2.9593642611891178, ('log', 2, None): -4.970331233911062}",{},"[0, 1, 2, 3, 4, 5, 7, 10, 14, 17, 26, 29, 31, 33, 34, 35, 38, 39, 46]"
9,False,0.6897706407805057,0.2374374758911041,0.22439318803394165,1.1551480935270697,dgp5,epds_du,NL + linear conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 5.025618560838148, ('int', 3, 4): 2.8353806296595354}",{},"[0, 1, 2, 3, 4, 5, 7, 9, 13, 14, 15, 19, 23, 24, 28, 38, 42]"
0,False,1.709562081200156,0.1938120009003595,1.3296905594354513,2.089433602964861,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,1.907500749137882,0.22801323014129304,1.4605948180609476,2.3544066802148165,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.92961597207353,0.16589365057606995,1.6044644169444329,2.254767527202627,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.490642228910848,0.21626785712250063,1.0667572289507468,1.9145272288709494,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,1.9314932622483212,0.18428221269127812,1.5703001253734161,2.2926863991232262,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,1.6297977072393028,0.23760042454138625,1.1641008751381858,2.09549453934042,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,1.9426774941620213,0.17502083650765732,1.5996366546070129,2.2857183337170297,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,1.699790665188427,0.17153882943450485,1.3635745594967974,2.036006770880056,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.5648292361591634,0.20768482884778278,1.1577669716175092,1.9718915007008175,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,1.6319001768280084,0.2060629660999384,1.228016763272129,2.0357835903838875,dgp6,naive_ols,NL + mild NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,1.7399150903013276,0.1867110890912433,1.3739613556824908,2.1058688249201643,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,1.7932259974171736,0.20671423264320485,1.3880661014364921,2.1983858933978553,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.8080087645462335,0.1817660175334098,1.4517473701807502,2.164270158911717,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.6040810233218725,0.18927635652727695,1.2330993645284096,1.9750626821153354,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,1.9586082437128622,0.17957245068087693,1.6066462403783435,2.310570247047381,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,1.7757729401361735,0.2177798533544152,1.3489244275615198,2.202621452710827,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,1.808060053803256,0.1812779304737391,1.4527553100747275,2.1633647975317847,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,1.754922363659033,0.15750071054650436,1.4462209709878844,2.0636237563301814,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.5758046949922355,0.1856630709739574,1.211905075883279,1.939704314101192,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,1.6115832871460856,0.18694297598496148,1.245175054215561,1.97799152007661,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,1.7040309486466243,0.1825867757425714,1.3461608681911843,2.061901029102064,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,1.7780783820249095,0.20281331744777495,1.3805642798272706,2.1755924842225483,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.7988934981252938,0.17861944993733664,1.448799376248114,2.1489876200024733,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.591226358767995,0.1867210389912473,1.2252531223451502,1.9571995951908396,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,1.9316097106023853,0.17618051098718387,1.5862959090675048,2.2769235121372655,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,1.7380632593242769,0.21358881499655194,1.319429181931035,2.1566973367175186,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,1.7922039686606055,0.17754303973306843,1.4442196107837915,2.1401883265374195,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,1.7271514151481502,0.15215928288287456,1.4289192206977162,2.025383609598584,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.5411586295896813,0.18225510436065495,1.1839386250427977,1.898378634136565,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,1.5768296721536113,0.18074168672634758,1.22257596616997,1.9310833781372525,dgp6,pds_lasso,NL + mild NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,1.7193055169025615,0.18082043505883189,1.3648974641872509,2.073713569617872,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,1.7549016002089721,0.20122621215531117,1.3604982243845622,2.149304976033382,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.888986436207855,0.16087132953154343,1.57367863032603,2.2042942420896803,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.5414593984380018,0.18661903585661127,1.1756860881590439,1.9072327087169598,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,2.0382243397397564,0.17809660987653075,1.6891549843817562,2.387293695097757,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,1.7661088058246002,0.20702057612052094,1.360348476628379,2.1718691350208212,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,1.8295455070596314,0.16892289544093844,1.498456631995392,2.1606343821238707,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,1.7581639169289511,0.14944259771098167,1.465256425415427,2.0510714084424753,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.6359773846490953,0.1849885104074074,1.2733999042505768,1.9985548650476137,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,1.6920376268330277,0.17526135975630686,1.3485253617106663,2.035549891955389,dgp6,dml_lasso,NL + mild NL conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,1.6549846189462485,0.18383050853220279,1.294676822223131,2.015292415669366,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,1.565303282499261,0.22569267125498835,1.1229456468394838,2.007660918159038,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.8424282771769105,0.16582074007077832,1.517419626638185,2.1674369277156362,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.3113626148948392,0.2281932837249557,0.8641037787939261,1.7586214509957523,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,2.1684931635196487,0.17948857856391176,1.8166955495343817,2.5202907775049157,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,1.6420720293756441,0.2224971560895941,1.2059776034400396,2.0781664553112487,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,1.8890676022397326,0.18026281342866454,1.53575248791955,2.242382716559915,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,1.7083362185918802,0.16190721308259765,1.390998080949989,2.025674356233772,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.641203308535086,0.19418029383720484,1.2606099326141644,2.0217966844560076,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,1.6122580510207478,0.18214013198619775,1.2552633923278003,1.9692527097136954,dgp6,dml_nn,NL + mild NL conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.5171377410012501,0.31487198566780966,-0.10001135090765678,1.134286832910157,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.768015554036563}","{('int', 3, 4): 3.1776918391355635}",nan
1,False,0.055541403901633875,0.27473092095212065,-0.4829312011645226,0.5940140089677903,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.769975981559091}","{('int', 3, 4): 3.96284974098616}",nan
2,False,0.6773899230038102,0.26254121952935877,0.16280913272626696,1.1919707132813535,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.896073779243133}","{('int', 3, 4): 2.481700864619243}",nan
3,False,0.4399817418424466,0.21609266940330196,0.016440109811974746,0.8635233738729184,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 3, 4), ('int', 4, 24)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('int', 4, 24)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.291851780512376, ('int', 3, 4): 3.123715137433632, ('int', 4, 24): 0.3604338575685797}","{('int', 3, 4): 3.123715137433632}",nan
4,False,0.39935977536591016,0.26315809611399843,-0.11643009301752671,0.915149643749347,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.693597194242059}","{('int', 3, 4): 3.3106428096982587}",nan
5,False,0.4638448855293506,0.14764216700152288,0.17446623820636575,0.7532235328523355,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('sq', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('sq', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.916703612066093, ('sq', 2, None): -2.3378786645056486}","{('int', 3, 4): 3.2861922377611243}",nan
6,False,0.1795827575792771,0.31285391445046834,-0.4336109147436408,0.792776429902195,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('int', 3, 4)]","[('int', 3, 4)]","[('int', 3, 4)]","[('int', 3, 4)]","{('int', 3, 4): 4.021017756867479}","{('int', 3, 4): 4.021017756867479}",nan
7,False,0.4606102683892081,0.26752924530722166,-0.06374705241294637,0.9849675891913625,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.817969879814826}","{('int', 3, 4): 3.256415376776484}",nan
8,False,0.9967824855842761,0.2616340162301581,0.48397981377316623,1.509585157395386,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.186103717667941}","{('int', 3, 4): 1.5050668906254732}",nan
9,False,0.4833912359974256,0.38476164638755195,-0.2707415909221762,1.2375240629170274,dgp6,epds,NL + mild NL conf.,EPDS,0.5,epds,"[('int', 3, 4)]","[('int', 3, 4)]","[('int', 3, 4)]","[('int', 3, 4)]","{('int', 3, 4): 2.7411075560861797}","{('int', 3, 4): 2.7411075560861797}",nan
0,False,0.5784870044920071,0.2513756262183993,0.0857907771039444,1.0711832318800698,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('int', 3, 4): 2.623984463273799, ('log', 2, None): -4.959038905320639}","{('int', 3, 4): 2.623984463273799}","[0, 1, 2, 3, 4, 5, 6, 9, 13, 19, 20, 27, 34]"
1,False,0.055541403901633875,0.27473092095212065,-0.4829312011645226,0.5940140089677903,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.769975981559091, ('int', 3, 4): 3.96284974098616}","{('int', 3, 4): 3.96284974098616}","[0, 1, 2, 3, 4, 5, 8, 13, 21, 32, 36, 37, 47]"
2,False,0.7354381608215671,0.32091819812896133,0.10643849248880288,1.3644378291543313,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 2), ('int', 3, 4), ('sq', 0, None), ('sq', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 2), ('int', 3, 4), ('sq', 0, None), ('sq', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 2): 1.5123494513183522, ('int', 3, 4): 2.4620860193226104, ('sq', 0, None): 1.1793096805911467, ('sq', 2, None): -2.5701448398941094}","{('int', 3, 4): 2.4620860193226104}","[0, 2, 3, 4, 5, 9, 18, 24, 26, 29, 32, 39, 43]"
3,False,0.4496767021339079,0.21447094274504208,0.02931365435362543,0.8700397499141904,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 5.286659768586506, ('int', 3, 4): 3.1534772492577137}","{('int', 3, 4): 3.1534772492577137}","[0, 1, 2, 3, 4, 9, 14, 18, 19, 24, 36, 38, 49]"
4,False,0.39935977536591016,0.26315809611399843,-0.11643009301752671,0.915149643749347,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.693597194242059, ('int', 3, 4): 3.3106428096982587}","{('int', 3, 4): 3.3106428096982587}","[0, 1, 2, 3, 4, 8, 18, 25, 27, 30, 41, 47]"
5,False,0.42302879253727294,0.043600597418382306,0.33757162159724363,0.5084859634773022,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.977635076417832, ('int', 3, 4): 3.2216009149039824, ('log', 2, None): -4.977189330228753}","{('int', 3, 4): 3.2216009149039824}","[0, 1, 2, 3, 4, 9, 14, 18, 24, 29, 37, 41, 44]"
6,False,0.5067986056428502,0.04271515397731887,0.4230769038473052,0.5905203074383951,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.989505671267905, ('int', 3, 4): 2.9390860064208395, ('log', 2, None): -4.973425349837108}","{('int', 3, 4): 2.9390860064208395}","[0, 1, 2, 3, 4, 11, 18, 20, 22, 27, 34, 41, 45]"
7,False,0.5490361280773601,0.046395973464419225,0.45810002008709844,0.6399722360676218,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.99351392727498, ('int', 3, 4): 2.893538351809415, ('log', 2, None): -4.971942302131066}","{('int', 3, 4): 2.893538351809415}","[0, 1, 2, 3, 4, 6, 13, 25]"
8,False,0.4909196977725865,0.046826502728398174,0.39913975242492605,0.5826996431202469,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('log', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.984120025879253, ('int', 3, 4): 2.977374796178286, ('log', 2, None): -4.971347559405439}","{('int', 3, 4): 2.977374796178286}","[0, 1, 2, 3, 4, 10, 11, 14, 17, 31, 33, 38, 46]"
9,False,0.49214233855078476,0.19460498063537782,0.11071657650544425,0.8735681005961253,dgp6,epds_du,NL + mild NL conf.,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4), ('sq', 2, None)]","[('int', 3, 4)]","[('cubic', 0, 1), ('int', 3, 4), ('sq', 2, None)]","[('int', 3, 4)]","{('cubic', 0, 1): 4.979134318310215, ('int', 3, 4): 3.0057931423396416, ('sq', 2, None): -2.378693499633207}","{('int', 3, 4): 3.0057931423396416}","[0, 1, 2, 3, 4, 5, 9, 14, 19, 23, 28, 38, 41]"
0,False,2.1007464721523177,0.11312876672307787,1.879014089375085,2.3224788549295505,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,2.222084457937713,0.10998249206826359,2.0065187734839163,2.4376501423915093,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,2.2265089387399466,0.10368860356418781,2.0232792757541387,2.4297386017257545,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,2.2878734618063383,0.10239073707148191,2.087187617146234,2.488559306466443,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,2.1956718238542434,0.11430005458414089,1.9716437168693273,2.4196999308391596,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,2.362571220210454,0.0908866123671219,2.184433459970895,2.5407089804500127,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,2.2019212666913823,0.11149062841721107,1.9833996349936487,2.420442898389116,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,2.184176085691949,0.10640405080081644,1.9756241461223487,2.3927280252615493,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,2.14077669732888,0.10675600690226136,1.931534923800448,2.3500184708573126,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,2.1728425784176264,0.12151499591292628,1.934673186428291,2.411011970406962,dgp7,naive_ols,NL + severe NL conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,1.980899047669074,0.11279607258485616,1.7598187454027558,2.201979349935392,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,2.0331129662866974,0.10818460428254023,1.8210711418929184,2.245154790680476,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,2.0821428918288016,0.10450616860408472,1.8773108013647957,2.286974982292808,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,2.1556388780488773,0.10698513470313048,1.9459480140307415,2.365329742067013,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,2.0224595694714447,0.0979614942731279,1.830455040696114,2.2144640982467756,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,2.300674236014926,0.08480561065863562,2.134455239124,2.466893232905852,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,2.0535258353323345,0.11536501818807157,1.827410399683714,2.279641270980955,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,2.0671660226997126,0.10892459127102541,1.8536738238085029,2.2806582215909224,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.9123068740629046,0.10552781599569036,1.7054723547113515,2.119141393414458,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,2.0030903857891746,0.11180431977915196,1.7839539190220368,2.2222268525563127,dgp7,full_ols,NL + severe NL conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,1.9612434951930418,0.11198465852973244,1.7417535644747661,2.1807334259113174,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,2.022715176208983,0.1070338321131203,1.812928865267267,2.2325014871506985,dgp7,pds_lasso,NL + severe NL conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
